26,85
26,89
26,92
26,94
26,96
32,38
32,82
32,83
32,84
32,85
32,86
38,97
38,78
41,49
41,83
41,84
41,85
41,87
41,88
41,89
41,90
49,82
49,98
49,79
53,61
53,84
53,85
53,88
53,89
53,91
53,92
53,93
61,83
61,87
61,99
61,80
66,72
66,85
66,89
66,92
66,94
66,95
72,84
72,88
72,91
72,100
72,81
78,86
79,90
80,93
81,95
82,97
83,97
84,97
85,97
86,101
87,98
88,98
89,98
90,102
91,99
92,99
93,103
94,100
95,104
96,104
98,101
99,102
100,103
